,name,en_react,en_prod,en_ts,f_barr,b_barr
604,CO_Cat633,-3272.79604349,-3272.79581632,-3272.78440167,7.3053526473,7.16280131418
605,CO_Cat634,-3587.05992425,-3587.05440489,-3587.04276931,10.764887822,7.301436988060001
606,CO_Cat635,-4182.6909623,-4182.69587373,-4182.68172043,5.79936122311,8.881330206689999
607,CO_Cat636,-4182.84584464,-4182.84821654,-4182.831516800001,8.990855714530001,10.4792454976
608,CO_Cat637,-4039.19016298,-4039.19002305,-4039.17529045,9.33265386407,9.24484645977
609,CO_Cat638,-4278.81094089,-4278.81572969,-4278.79577256,9.51827117417,12.5232886677
610,CO_Cat639,-3037.11951063,-3037.11451683,-3037.10046918,11.9486907689,8.815033827719999
611,CO_Cat640,-3194.23276316,-3194.2335209000003,-3194.21657331,10.1592846786,10.6347737269
612,CO_Cat641,-3665.62550122,-3665.62163137,-3665.6039235,13.5402242884,11.11185665
613,CO_Cat642,-3351.3449471,-3351.34491154,-3351.3361265999997,5.5349475445800005,5.51263330675
614,CO_Cat643,-3337.86653316,-3337.86882276,-3337.85304782,8.462178960720001,9.89892471195
615,CO_Cat644,-3809.27125253,-3809.27475655,-3809.25656127,9.218905216869999,11.4177110551
616,CO_Cat645,-3652.16249379,-3652.16231906,-3652.14714732,9.63005571657,9.52041098148
617,CO_Cat646,-3817.95011209,-3817.95286245,-3817.9387769,7.11293940928,8.83881643766
618,CO_Cat647,-3803.47721177,-3803.47732369,-3803.46355688,8.56857319645,8.63880405976
619,CO_Cat648,-4261.27624169,-4261.27559349,-4261.26151863,9.23886001882,8.83210836099
620,CO_Cat649,-4200.24889468,-4200.2497686,-4200.23562754,8.32525638821,8.873649490030001
621,CO_Cat650,-5641.35922659,-5641.36203298,-5641.34715796,7.5731799768,9.334216362460001
622,CO_Cat651,-3960.62155057,-3960.62157363,-3960.60771384,8.68267952399,8.69714989299
623,CO_Cat652,-3960.59443391,-3960.59202283,-3960.57974092,9.21999080852,7.707015203260001
624,CO_Cat653,-3960.62252596,-3960.62216636,-3960.60912517,8.40912303257,8.183470616280001
625,CO_Cat654,-4719.02737648,-4719.02692619,-4719.01576141,7.28856676849,7.006005515660001
626,CO_Cat655,-4104.26346259,-4104.27404809,-4104.24883969,9.17600866766,15.81851048
627,CO_Cat656,-4261.41304065,-4261.41180691,-4261.3901256,14.3794115679,13.6052279978
628,CO_Cat657,-4501.03341456,-4501.03485045,-4501.02016811,8.31227321642,9.21330783225
629,CO_Cat658,-4261.41265647,-4261.41600369,-4261.39986854,8.02454756023,10.124959909
630,CO_Cat659,-5942.15088451,-5942.15169516,-5942.13727459,8.54035409418,9.049044670319999
631,CO_Cat660,-3960.61043337,-3960.61313177,-3960.59269187,11.132959794100001,12.826231429000002
633,CO_Cat662,-3351.36335783,-3351.36446945,-3351.34721756,10.1281727576,10.8257248679
634,CO_Cat663,-3665.62955257,-3665.62478702,-3665.61086963,11.7237223382,8.73329444032
635,CO_Cat664,-4261.26326215,-4261.26508662,-4261.25215789,6.968028640560001,8.11290089829
636,CO_Cat665,-4261.42009134,-4261.41839217,-4261.4049989,9.47064947846,8.4044041611
637,CO_Cat666,-4117.75900597,-4117.75101322,-4117.73672734,13.980051972,8.96452541585
638,CO_Cat667,-4357.38040824,-4357.37903238,-4357.36289801,10.987835672200001,10.124470451599999
639,CO_Cat668,-2653.92426708,-2653.91958559,-2653.90569179,11.656170940099999,8.7184914911
640,CO_Cat669,-2811.0424267,-2811.03912196,-2811.02421045,11.4308699294,9.35711418452
641,CO_Cat670,-3282.42687226,-3282.42373888,-3282.40846616,11.5500026079,9.58377689097
642,CO_Cat671,-2968.14819165,-2968.15064017,-2968.13669564,7.213855487080001,8.750325047819999
643,CO_Cat672,-2954.66797052,-2954.66595789,-2954.6500751999997,11.2294833054,9.96653886035
644,CO_Cat673,-3426.08100929,-3426.08391388,-3426.06605642,9.38306797719,11.2057257958
645,CO_Cat674,-3268.96280683,-3268.96233718,-3268.94811099,9.22177921052,8.92706937383
646,CO_Cat675,-3434.76647817,-3434.76470089,-3434.75156275,9.3595677464,8.24430766213
647,CO_Cat676,-3420.28446807,-3420.28615554,-3420.27152676,8.12079496736,9.17969842331
648,CO_Cat677,-3878.0818369000003,-3878.08361473,-3878.06858269,8.31714269,9.43274790455
649,CO_Cat678,-3817.0557621,-3817.05777834,-3817.04299264,8.01295745963,9.278167213969999
650,CO_Cat679,-5258.16833318,-5258.170623,-5258.15561439,7.981161553939999,9.418045356930001
651,CO_Cat680,-3577.42792292,-3577.42953083,-3577.41468106,8.30939294774,9.31837174793
652,CO_Cat681,-3577.39757829,-3577.39741447,-3577.3877663000003,6.15711693912,6.054318332749999
653,CO_Cat682,-3577.42818204,-3577.42991747,-3577.41512275,8.194828538260001,9.28382734973
654,CO_Cat683,-4335.83250152,-4335.83429637,-4335.82172338,6.76338524245,7.889670668460001
655,CO_Cat684,-3721.06911817,-3721.07578385,-3721.05604199,8.20542717377,12.388204697699999
656,CO_Cat685,-3878.20974002,-3878.21625391,-3878.19641816,8.359593707610001,12.4471215645
657,CO_Cat686,-4117.83851654,-4117.84165432,-4117.82175803,10.516124230700001,12.48511099
658,CO_Cat687,-3878.21216336,-3878.22446687,-3878.19971609,7.81078017403,15.5313495824
659,CO_Cat688,-5558.9497238,-5558.95558354,-5558.93557246,8.88010028795,12.5571428051
660,CO_Cat689,-3577.42071694,-3577.42279935,-3577.40821763,7.84343576863,9.15016782635
661,CO_Cat690,-3734.55924243,-3734.55495493,-3734.53782595,13.4390446565,10.7485976753
662,CO_Cat691,-2968.17156356,-2968.16832976,-2968.1531911999996,11.5288304373,9.499590216160001
663,CO_Cat692,-3282.43039715,-3282.42730007,-3282.41199491,11.5475804212,9.604133299039999
664,CO_Cat693,-3878.06808819,-3878.06956805,-3878.05816405,6.22749212923,7.15611833791
665,CO_Cat694,-3878.2253367,-3878.22217822,-3878.20748233,11.2037867914,9.221810585950001
666,CO_Cat695,-3734.56171184,-3734.55609016,-3734.54312484,11.6635190765,8.135861470630001
667,CO_Cat696,-3974.18594618,-3974.18348414,-3974.16968396,10.2046975411,8.65974405177
668,CO_Cat697,-2811.05256173,-2811.05021908,-2811.03489187,11.088005013599998,9.61796988329
669,CO_Cat698,-2968.17295494,-2968.16538914,-2968.15286818,12.6046327243,7.857021349169999
670,CO_Cat699,-3439.55764547,-3439.55070752,-3439.53966329,11.2839887806,6.930359245
671,CO_Cat700,-3125.28484147,-3125.28342059,-3125.26874036,10.1035994858,9.21198378723
672,CO_Cat701,-3111.804912,-3111.80099663,-3111.78673013,11.4092961529,8.95236428194
673,CO_Cat702,-3583.21091719,-3583.21937541,-3583.19781411,8.22230717944,13.5299205824
674,CO_Cat703,-3426.09430297,-3426.09376996,-3426.07764889,10.4505934138,10.1161245751
675,CO_Cat704,-3591.88778263,-3591.8918271,-3591.87596744,7.4141439693699995,9.95208731673
676,CO_Cat705,-3577.41279449,-3577.41613556,-3577.40063356,7.6310991038,9.72765226884
677,CO_Cat706,-4035.21042669,-4035.21339395,-4035.19814722,7.705484080010001,9.5674679189
678,CO_Cat707,-3974.18512692,-3974.18757555,-3974.17279317,7.739545295580001,9.27608388249
679,CO_Cat708,-5415.29847607,-5415.30085514,-5415.28618779,7.71101243845,9.20390146445
680,CO_Cat709,-3734.55655999,-3734.55883207,-3734.5440541999997,7.847502029989999,9.27325381462
681,CO_Cat710,-3734.5357265000002,-3734.52152292,-3734.50499444,19.2846596046,10.3717782206
682,CO_Cat711,-3734.55703679,-3734.55949849,-3734.54478291,7.6894261119300005,9.23416624803
683,CO_Cat712,-4492.96275521,-4492.967034,-4492.953546,5.77886676271,8.46384813632
684,CO_Cat713,-3878.19849784,-3878.21059526,-3878.18140223,10.7276576833,18.3189036588
685,CO_Cat714,-4035.34726847,-4035.34872157,-4035.33236436,9.35247061396,10.2643046685
686,CO_Cat715,-4274.97089888,-4274.97428688,-4274.9559334,9.39098087249,11.5169830585
687,CO_Cat716,-4035.34177345,-4035.34976111,-4035.33047058,7.09265830213,12.1049908351
688,CO_Cat717,-5716.08438916,-5716.08952583,-5716.06829271,10.1006752913,13.323984514700001
689,CO_Cat718,-3734.56160875,-3734.55433023,-3734.54280987,11.7964757893,7.22913534333
690,CO_Cat719,-3891.69117735,-3891.6887141,-3891.67133266,12.4527314995,10.907018723699998
691,CO_Cat720,-3125.302466,-3125.29471186,-3125.28286642,12.298922646,7.43312613161
692,CO_Cat721,-3439.56084695,-3439.55437704,-3439.54316125,11.097944763900001,7.03801477489
693,CO_Cat722,-4035.19318796,-4035.20130589,-4035.1864095,4.25354804542,9.34762624077
694,CO_Cat723,-4035.35010477,-4035.35569309,-4035.33790293,7.65677051762,11.163494406500002
695,CO_Cat724,-3891.70549644,-3891.6959829,-3891.68222449,14.603369708499999,8.63353298006
696,CO_Cat725,-4131.32697263,-4131.32352144,-4131.31004252,10.6238048607,8.45815034982
697,CO_Cat726,-3108.87494488,-3108.87000901,-3108.85711528,11.1882433811,8.090938065489999
698,CO_Cat727,-3265.989588,-3265.99231979,-3265.97392175,9.830720704289998,11.5449448812
699,CO_Cat728,-3737.37341203,-3737.37977082,-3737.35984461,8.51368494054,12.503886074
700,CO_Cat729,-3423.10118177,-3423.10478891,-3423.0874530999995,8.61487084742,10.8783854652
701,CO_Cat730,-3409.62105615,-3409.62654812,-3409.60968231,7.1371926514999995,10.583456
702,CO_Cat731,-3881.01064285,-3881.01808904,-3881.00201001,5.417189111849999,10.0897440759
703,CO_Cat732,-3723.89756832,-3723.89949402,-3723.88042474,10.757759314200001,11.966154358299999
704,CO_Cat733,-3889.72051647,-3889.72232497,-3889.70533375,9.527301035689998,10.6621519665
705,CO_Cat734,-3875.23077539,-3875.2372751000003,-3875.22107579,6.08659114604,10.165220918200001
706,CO_Cat735,-4333.02860655,-4333.03540139,-4333.01886308,6.11411998803,10.377946638500001
707,CO_Cat736,-4272.00363415,-4272.01037222,-4271.9939289,6.09013657461,10.3183395114
708,CO_Cat737,-5713.11605745,-5713.11885315,-5713.10582659,6.41996184309,8.174290152360001
709,CO_Cat739,-4032.33702365,-4032.35021567,-4032.33323361,2.37828610525,10.6564039795
710,CO_Cat740,-4032.37247025,-4032.38005418,-4032.36218241,6.455717334369999,11.2147054569
711,CO_Cat741,-4790.76281493,-4790.77041469,-4790.75956172,2.04142018015,6.8103417777
712,CO_Cat742,-4176.01517095,-4176.01678155,-4176.00035387,9.29785846187,10.3085252627
713,CO_Cat743,-4333.15978773,-4333.16227929,-4333.14621446,8.5173558711,10.080833440700001
714,CO_Cat744,-4572.79708068,-4572.79972148,-4572.77655442,12.8804231496,14.537550236900001
715,CO_Cat745,-4333.17081121,-4333.15798483,-4333.14826526,14.1477978114,6.09912251092
716,CO_Cat746,-6013.89912942,-6013.91403594,-6013.88331879,9.92132052572,19.275303437799998
717,CO_Cat747,-4032.36809979,-4032.37138813,-4032.35573379,7.759782476960001,9.82324706614
718,CO_Cat748,-4189.50330201,-4189.5041508,-4189.48789467,9.66825221967,10.2008760084
719,CO_Cat749,-3423.11966806,-3423.12145428,-3423.10427995,9.65618521205,10.777055230999999
720,CO_Cat750,-3737.38636819,-3737.38695226,-3737.37279517,8.51719899395,8.883708467369999
721,CO_Cat751,-4333.00211708,-4333.01363332,-4332.99337875,5.48338508894,12.709935093099999
722,CO_Cat752,-4333.16721775,-4333.16812044,-4333.1532323,8.77600273696,9.34244928735
723,CO_Cat753,-4189.51193178,-4189.51803451,-4189.50012082,7.41148960401,11.2410106548
724,CO_Cat754,-4429.14301669,-4429.14474994,-4429.12783709,9.52534320621,10.6129740472
725,CO_Cat755,-3108.94656971,-3108.93961922,-3108.92335169,14.5695281212,10.2080296167
726,CO_Cat756,-3266.06345595,-3266.06252736,-3266.04755177,9.98002403957,9.39732499293
727,CO_Cat757,-3737.4452125,-3737.44074241,-3737.42614058,11.9678109832,9.162787042489999
729,CO_Cat759,-3409.70137741,-3409.70512848,-3409.68782786,8.502471345650001,10.856303405799999
730,CO_Cat760,-3881.11593367,-3881.11602266,-3881.10072372,9.544388119299999,9.60023018985
731,CO_Cat761,-3724.00795893,-3724.01055966,-3723.99620798,7.373832759069999,9.00581554118
732,CO_Cat762,-3889.7843856,-3889.7845106,-3889.77502744,5.87233430247,5.950772989990001
734,CO_Cat764,-4333.09471518,-4333.09514138,-4333.07829415,10.3043523248,10.5717968738
735,CO_Cat765,-4272.07093669,-4272.07218595,-4272.05877915,7.628971846539999,8.41289436445
736,CO_Cat766,-5713.178136199999,-5713.17845367,-5713.16235521,9.90272114451,10.101936585199999
737,CO_Cat767,-4032.44274758,-4032.44357235,-4032.43016594,7.895098625580001,8.41264963605
738,CO_Cat768,-4032.42793884,-4032.43025128,-4032.4164015,7.2397904546700005,8.69086852283
739,CO_Cat769,-4032.43887802,-4032.43849106,-4032.42285264,10.056078191100001,9.81325711496
741,CO_Cat771,-4176.1086451,-4176.10516218,-4176.09417892,9.077665378999999,6.89209999103
742,CO_Cat772,-4333.25134111,-4333.2452920000005,-4333.23308929,11.4531904422,7.65731645053
743,CO_Cat773,-4572.8671953,-4572.86842147,-4572.85413434,8.19587647917,8.96530980242
744,CO_Cat774,-4333.25069381,-4333.25229066,-4333.23999712,6.712274593150001,7.7143131383300005
746,CO_Cat776,-4032.43969186,-4032.43677987,-4032.42108555,11.6756362849,9.84833489602
747,CO_Cat777,-4189.57440663,-4189.57286692,-4189.54978245,15.45190688,14.4857242274
748,CO_Cat778,-3423.19027493,-3423.18862655,-3423.17407083,10.168226689199999,9.13385257954
749,CO_Cat779,-3737.44993977,-3737.44927218,-3737.43415028,9.90805497535,9.4891359083
750,CO_Cat780,-4333.08343234,-4333.08407407,-4333.07183678,7.276324058060001,7.67901572899
751,CO_Cat781,-4333.24331232,-4333.24542333,-4333.23321972,6.333202379419999,7.657881209380001
752,CO_Cat782,-4189.57981535,-4189.57747248,-4189.56256749,10.8231960045,9.353022822469999
753,CO_Cat783,-4429.20107865,-4429.20692242,-4429.18929146,7.39657370342,11.063594894200001
754,CO_Cat784,-3037.12258161,-3037.11915351,-3037.10412392,11.5823758231,9.43121050627
755,CO_Cat785,-3194.24691231,-3194.23544723,-3194.21765002,18.3623649668,11.167918348499999
756,CO_Cat786,-3665.62962775,-3665.62457721,-3665.61129454,11.504263440499999,8.335001610419999
757,CO_Cat787,-3351.33971774,-3351.33698907,-3351.32283057,10.5968596033,8.884593255830001
758,CO_Cat788,-3337.86629951,-3337.86820611,-3337.85297574,8.36079225064,9.55720186333
759,CO_Cat789,-3809.27112357,-3809.26522795,-3809.25023728,13.1063453947,9.40678783628
760,CO_Cat790,-3652.15996389,-3652.15719466,-3652.14437872,9.77984223419,8.042124101499999
761,CO_Cat791,-3817.95867132,-3817.95177841,-3817.93615052,14.1320159477,9.8066494399
762,CO_Cat792,-3803.47804066,-3803.47626788,-3803.46336932,9.2064052277,8.09396893628
763,CO_Cat793,-4261.27648559,-4261.27562444,-4261.26194244,9.125964785219999,8.58558497887
764,CO_Cat794,-4200.25153456,-4200.25076748,-4200.23731733,8.92144688882,8.440096901239999
765,CO_Cat795,-5641.36255168,-5641.36111759,-5641.34874205,8.66567401689,7.76576891763
766,CO_Cat796,-3960.6225125,-3960.62090293,-3960.60768627,9.30360017414,8.293579708060001
767,CO_Cat797,-3960.60342627,-3960.60478931,-3960.59526338,5.12229102259,5.9776115714
768,CO_Cat799,-4719.02946518,-4719.03107618,-4719.01697152,7.839890340069999,8.85080814437
769,CO_Cat800,-4104.27190808,-4104.280582900001,-4104.26801517,2.44283800771,7.88636996858
770,CO_Cat801,-4261.42142696,-4261.41094345,-4261.39812182,14.624196748900001,8.04569463046
771,CO_Cat802,-4501.04565819,-4501.03544329,-4501.02263476,14.4474210474,8.0374742562
772,CO_Cat803,-4261.4230823,-4261.42473415,-4261.40987268,8.2891620411,9.32571360905
773,CO_Cat806,-4117.75623224,-4117.75222603,-4117.73781575,11.556522431800001,9.042587597939999
774,CO_Cat807,-3351.37190552,-3351.36824331,-3351.3508273,13.2267832929,10.928711726800001
775,CO_Cat808,-3665.63287508,-3665.62695437,-3665.61391995,11.894524148699999,8.17922237709
776,CO_Cat810,-4261.41121533,-4261.41330885,-4261.39858812,7.92369423385,9.23739792231
777,CO_Cat811,-4117.59344076,-4117.5854807999995,-4117.57736988,10.084629872999999,5.08967935376
778,CO_Cat813,-3156.93616151,-3156.93278347,-3156.91777005,11.540815869000001,9.421063677380001
779,CO_Cat814,-3314.05180095,-3314.05103556,-3314.04033317,7.196140894039999,6.71585139771
780,CO_Cat815,-3785.43668122,-3785.43496046,-3785.42503991,7.30503261742,6.225239370260001
781,CO_Cat816,-3471.1541735,-3471.15805304,-3471.14526549,5.589860901180001,8.02430910686
782,CO_Cat817,-3457.68074882,-3457.68290205,-3457.66746434,8.33613740258,9.687309683110001
783,CO_Cat818,-3929.08315974,-3929.08651267,-3929.06899649,8.8875739261,10.991569353900001
784,CO_Cat819,-3771.97610707,-3771.98063631,-3771.96367794,7.799397151939999,10.6415382797
785,CO_Cat820,-3937.76703473,-3937.77126214,-3937.75784704,5.76536275811,8.41810269358
786,CO_Cat821,-3923.29077526,-3923.2926318000004,-3923.27660631,8.8911507301,10.0561472173
787,CO_Cat822,-4381.08646842,-4381.0882728,-4381.0724831,8.77592116044,9.9081867521
788,CO_Cat823,-4320.06237752,-4320.06391407,-4320.04884926,8.48911166871,9.453311390560001
789,CO_Cat824,-5761.17335651,-5761.17429249,-5761.15886079,9.09620200935,9.68353835095
790,CO_Cat825,-4080.43383637,-4080.43538887,-4080.42227266,7.25633788011,8.23054637908
791,CO_Cat826,-4080.41136142,-4080.41299624,-4080.40096014,6.5269020123,7.552767093189999
792,CO_Cat827,-4080.43382807,-4080.43574521,-4080.42167226,7.62788625517,8.83090981796
794,CO_Cat829,-4224.07746204,-4224.08417339,-4224.067257199999,6.4036340456400005,10.6150699284
795,CO_Cat830,-4381.22143619,-4381.21916996,-4381.20534513,10.0972930149,8.67521216087
796,CO_Cat831,-4620.85513324,-4620.86546676,-4620.84749447,4.793400743369999,11.2777827119
797,CO_Cat832,-4381.22498286,-4381.22929699,-4381.21421077,6.7595888096,9.46674636898
798,CO_Cat833,-6061.95815268,-6061.96496468,-6061.94814736,6.278433350759999,10.553028064500001
799,CO_Cat834,-4080.42842657,-4080.43367635,-4080.41762948,6.77527654727,10.0695633703
800,CO_Cat835,-4237.56430207,-4237.56394365,-4237.54670292,11.0436338169,10.8187218617
801,CO_Cat836,-3471.18138368,-3471.18064851,-3471.16954939,7.42612940077,6.964803241589999
802,CO_Cat837,-3785.44512354,-3785.4393813,-3785.42807838,10.6959998291,7.092689677839999
803,CO_Cat838,-4381.07736284,-4381.08192679,-4381.06796499,5.89724015452,8.76116213671
804,CO_Cat839,-4381.23306384,-4381.23446505,-4381.2177087,9.63549622376,10.5147688103
805,CO_Cat840,-4237.57105698,-4237.57213183,-4237.55576215,9.59765112597,10.272129712
806,CO_Cat841,-4477.19334869,-4477.19289588,-4477.17740135,10.0071073497,9.722964773080001
